Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,TrafficCondition,Temperature,Humidity,Wind Speed,Air Pressure,CO2Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Motorcycle,Petrol,4.028760692,4,274068,46.37951891,3.694655907,City,Free flow,29.07490543,84.71629327,1.35796053,1005.663599,491.9993363,1.34255468,0.1805802147,0.04376225662,0.08201451443,High
Bus,Hybrid,1.037858576,15,104191,63.13090053,2.882911848,City,Free flow,4.242121481,27.46278325,17.77261791,998.4514936,127.2875245,1.400672343,0.1926267825,0.06360005886,0.0161804165,Low
Bus,Electric,5.331991392,4,269878,81.10256852,0.7238375137,Highway,Heavy,4.574765641,42.62777083,14.99738123,995.8716494,407.0677167,0.5655918921,0.1008935143,0.0712852151,0.03328132687,High
Motorcycle,Diesel,5.86214264,1,173753,87.22584676,4.016446487,Highway,Heavy,28.76488438,60.47910447,6.56370624,989.2010921,489.8831915,0.3483328563,0.05745507733,0.01195642416,0.09773590611,High
Motorcycle,Electric,5.838164847,19,245567,42.80835227,1.537712643,Highway,Heavy,-3.57101054,51.72451926,11.95040829,976.6027763,375.996659,0.9589490474,0.1557097054,0.09830872582,0.03547888211,High
Bus,Diesel,4.698189525,27,120405,68.55843019,3.857989695,Rural,Moderate,31.14822601,95.50342747,14.31053471,953.3311044,160.6860096,0.5584487608,0.04217388171,0.0136674389,0.08663647989,Medium
Truck,Petrol,1.476448449,24,5293,109.1845049,3.237831829,Rural,Heavy,21.25875042,96.06573277,15.10798377,1017.109563,453.4185964,1.583852991,0.1665618067,0.09821408356,0.09092267962,High
Motorcycle,Diesel,4.742968619,8,143463,117.157548,1.320851408,Highway,Heavy,16.95418832,8.157249078,7.91351909,1040.096119,406.9502445,1.110723899,0.1751541787,0.0341995645,0.07136454846,High
Truck,Petrol,0.9278519656,21,232074,27.26977094,1.061846141,City,Heavy,1.455469109,29.78469923,17.97600441,1043.048244,252.1892397,0.350872807,0.06913237501,0.09030428098,0.05269506093,Medium
Truck,Diesel,0.915042468,26,240942,23.13973989,0.6545496163,City,Free flow,29.31840847,0.7534815712,18.8356946,1008.056171,307.6554476,0.4728870838,0.04484713514,0.08921414836,0.09599726461,High
Motorcycle,Diesel,2.48277314,8,259742,81.20227601,1.209731183,Highway,Heavy,30.24765448,41.78603485,3.914305025,959.4136608,374.8649822,1.785019434,0.0311472224,0.05356746922,0.09671526016,High
Car,Electric,3.34094459,3,177895,49.7620663,0.7891451122,City,Free flow,14.14709339,66.21390529,18.22477599,1037.866431,106.0343202,1.300073057,0.1258746331,0.07760188539,0.06725861191,Low
Car,Petrol,4.806118573,14,292940,2.90668061,3.085256239,Highway,Heavy,9.458448743,47.12847811,14.25361022,1024.774488,467.1427719,0.8610572616,0.1965548548,0.06981290047,0.07709655741,High
Truck,Electric,4.353135958,10,99345,41.62342448,2.993915595,City,Free flow,2.308091876,6.718187356,17.76276128,975.1411054,494.3498505,1.469475621,0.09496571815,0.08397210792,0.08925992755,High
Truck,Petrol,3.118694073,0,83127,96.80936922,2.930860301,City,Moderate,27.71170085,19.59562375,8.495085365,1030.354494,198.7396094,1.636859343,0.06008566716,0.06004534353,0.0196443767,Medium
Truck,Diesel,2.222858665,17,239248,95.69123165,3.209449046,City,Moderate,21.97259616,17.32913483,13.22395083,997.2007948,371.7882373,0.3174016434,0.1672445745,0.04029124342,0.06086694745,High
Bus,Electric,5.985047401,28,36389,59.36221786,4.07392267,Highway,Moderate,0.3315514683,51.11282898,4.707595565,1038.759311,239.5871263,1.699763928,0.1455341438,0.04757603601,0.08772018756,Medium
Truck,Petrol,3.016142772,0,265496,56.70935219,4.567763558,City,Heavy,29.72340398,67.76800157,15.02203505,974.7610933,62.48081592,1.898436549,0.02403569974,0.02254325821,0.09218264375,Low
Truck,Diesel,3.147212527,7,159244,69.54089309,1.15187769,City,Heavy,34.11026567,31.63254232,11.63467006,1030.090592,481.4225976,0.2710201798,0.05949652222,0.03582708441,0.09996759823,High
Motorcycle,Electric,1.65084387,24,142009,26.32760527,2.938872451,Highway,Moderate,-7.037636863,13.04600643,9.618902238,1021.191032,114.0447758,0.7157412964,0.08089653244,0.09706564831,0.07595947327,Low
Truck,Electric,4.933009653,15,93657,63.12523499,0.3916811062,City,Heavy,28.6210319,79.85976481,13.85363221,951.4441172,83.72458311,0.4190760335,0.05114581704,0.04863522487,0.02882470797,Low
Truck,Hybrid,4.407147574,25,197553,1.325563207,0.6007121918,Highway,Moderate,32.64009667,85.83618368,11.04690542,1006.333461,426.7351319,0.9169106532,0.1777518959,0.07421515125,0.0670889196,High
Motorcycle,Petrol,1.948001987,27,204581,57.06714657,3.271696565,Highway,Moderate,39.57539497,27.64882134,15.30709744,1021.553428,65.24038076,0.5182262394,0.04553204961,0.03797373438,0.09905686595,Low
Motorcycle,Diesel,1.228381437,21,11290,40.32612555,2.432902808,City,Moderate,1.880074947,42.07477024,17.16872134,965.6410789,359.54917,0.7885477762,0.1606827788,0.07475777909,0.06288306875,High
Car,Hybrid,4.338596371,17,287267,80.98435271,3.791660434,Highway,Heavy,8.550160261,8.193110263,16.01212609,1003.189894,468.5342242,0.5597324451,0.1508688856,0.05291379058,0.0447084602,High
Car,Petrol,4.203458314,21,212991,76.6024301,2.128387405,Rural,Free flow,38.30955461,22.76972632,6.15013263,980.407791,232.7839778,0.106831339,0.01230508995,0.08099536594,0.03442087071,Medium
Car,Diesel,2.22094954,8,52136,45.70030562,0.6379920342,City,Heavy,-5.299222485,76.70003781,19.52238427,1019.625291,80.75815842,0.1361976639,0.06302218264,0.04593097137,0.04141548292,Low
Bus,Hybrid,5.744490524,11,117278,0.8727577774,4.360268269,Rural,Heavy,16.1853922,36.51978896,12.99482526,1004.013981,148.2316115,1.078318815,0.1070321315,0.09679698192,0.07624254966,Low
Car,Diesel,1.585501037,18,2257,30.27283553,0.4144423557,City,Heavy,15.33722899,60.46922654,6.469329522,1012.145799,476.7458513,1.075804282,0.0516454992,0.02657775303,0.02893794071,High
Car,Diesel,3.048140965,24,67733,76.00174202,0.9448232127,City,Moderate,20.32738694,94.61844804,0.8516175055,957.2539837,259.4237171,0.1685401382,0.1654129175,0.05549218636,0.06767790175,Medium
Truck,Electric,5.706802785,17,139294,8.684801162,1.38488433,City,Free flow,6.539630742,72.36378458,19.76192819,963.779514,293.6119965,1.428981964,0.03556009393,0.02478727385,0.06642201532,Medium
Bus,Electric,2.982582048,26,156259,12.91709062,4.976403035,Highway,Heavy,36.29590443,45.34521846,11.98034787,1005.208918,120.2274969,0.1510786759,0.04165519803,0.03368701597,0.03376689678,Low
Truck,Electric,4.120334928,4,210760,77.64420295,2.084299101,Highway,Moderate,3.503063048,36.68803104,4.55080525,968.1172882,463.1076046,1.024482401,0.1218023829,0.05673472713,0.05538442726,High
Bus,Electric,2.867490869,26,125890,90.69208811,2.508542652,City,Free flow,22.48477588,19.0527015,9.822476022,999.8691171,282.7086615,0.8509037778,0.01446882561,0.0257687939,0.08798043,Medium
Truck,Electric,2.225919052,1,156587,38.58596496,3.848483755,Rural,Free flow,14.79635114,75.6140073,7.950809606,1019.00293,287.9872888,1.777700977,0.1986842139,0.01974298797,0.08157633304,Medium
Car,Petrol,5.916683769,6,80952,58.76076786,3.182077927,Rural,Heavy,3.333672624,11.24252192,19.02730479,1030.977171,309.2212612,1.195283249,0.110759019,0.08626051149,0.06275348032,High
Motorcycle,Electric,2.928536833,26,90888,113.4853638,4.20710346,Highway,Moderate,-0.5573102139,6.139369038,9.853218903,964.3006806,395.3187844,1.66260122,0.1338062616,0.04289817521,0.07005154584,High
Motorcycle,Diesel,5.449315859,9,248492,113.4652275,2.432167293,Highway,Free flow,37.82810621,10.48286753,9.69335331,1024.187887,141.3288467,1.996834231,0.05802158599,0.0740354103,0.01315356322,Low
Bus,Hybrid,1.995763951,14,123611,36.90033294,4.860888437,Highway,Heavy,18.06457308,24.29053869,15.89199415,986.3186084,474.0482962,0.4370651981,0.1913764123,0.05315616673,0.01803375886,High
Car,Diesel,1.908144461,24,54476,97.198545,3.984061808,Rural,Heavy,20.20954561,62.71234149,7.818231293,1017.893297,128.9322643,0.2192252153,0.07352696234,0.07715329638,0.04373084285,Low
Truck,Electric,0.961897231,6,92154,71.27328634,2.006826942,Rural,Free flow,29.14477295,86.13301333,3.930366968,964.5284633,138.8367513,1.571504725,0.03428879698,0.03356450608,0.04453073057,Low
Truck,Petrol,4.188667492,27,122537,117.0581392,1.906359115,City,Moderate,-5.93866707,99.26224031,15.36797404,1001.517518,55.5836799,1.300029792,0.09643492561,0.01890828092,0.03680877368,Low
Car,Diesel,2.716336987,4,179605,57.31362837,4.64745596,Rural,Free flow,25.68821339,73.14841478,18.20217276,1033.756228,58.85789958,1.304873202,0.03418482598,0.05702008018,0.06855359168,Low
Bus,Electric,5.294662899,14,214075,92.96482416,3.422078179,Highway,Moderate,-1.742993121,14.59770957,0.9145249766,960.643142,242.9787376,0.7008890503,0.1928090689,0.06713211437,0.06462825495,Medium
Motorcycle,Diesel,3.260691515,19,168702,92.17645555,3.107168173,City,Free flow,27.02405425,27.77047581,17.19800122,1032.768076,132.3372871,0.2946437509,0.1059477278,0.09540442021,0.07160904491,Low
Truck,Hybrid,5.834605825,27,241316,59.69194412,3.789153187,Rural,Heavy,-2.933566419,13.19867443,8.757263916,995.2768396,145.3558098,1.470297132,0.1240437935,0.0795883865,0.03079099398,Low
Car,Diesel,1.764732682,19,244307,95.47561372,2.804169141,Highway,Free flow,31.62468499,11.55517815,5.782669558,1032.32716,494.5677519,1.13233624,0.1020375598,0.08870515998,0.01024374097,High
Car,Petrol,5.316840473,14,128969,31.32484,0.7958338654,Rural,Heavy,24.05081304,56.77326485,0.7836067433,1045.838771,468.1913171,1.052847663,0.05420879861,0.0756925919,0.09704986392,High
Truck,Hybrid,4.838303635,9,95833,14.67036435,1.59607731,City,Heavy,9.294514443,90.67230569,4.110455397,965.9652609,195.1040692,1.498350684,0.04236020731,0.09953208386,0.07953177392,Medium
Car,Electric,4.808793592,23,276916,51.01964936,2.789724319,Rural,Moderate,7.941722195,68.43263613,6.657396018,1017.456961,204.421009,1.978370886,0.1934371824,0.07666165049,0.05112980411,Medium
Motorcycle,Petrol,5.192872786,25,211063,113.2356788,0.09083910464,Rural,Moderate,-2.552646822,80.06501973,1.413684852,973.5096454,181.4442664,1.506430057,0.07029257898,0.06879615252,0.01393823665,Medium
Motorcycle,Hybrid,4.757324753,28,206796,60.08935298,2.186753525,Highway,Free flow,35.20266779,50.80967614,3.775801299,963.5554275,447.0039824,1.875720676,0.02107937094,0.03850761421,0.02792158824,High
Truck,Electric,4.056345672,25,112315,76.23109664,3.779014396,Highway,Heavy,-4.073536358,47.53211047,14.73680885,1012.80826,94.2286659,0.8572139945,0.105890399,0.03222402475,0.01476634603,Low
Car,Diesel,1.482473364,13,225931,74.89949471,0.8211700226,Rural,Heavy,13.60386943,93.74845662,13.73721632,960.7983632,312.8387112,1.806351005,0.05636978851,0.03511657317,0.05294802341,High
Car,Hybrid,0.9691361334,25,149010,15.90874407,0.3227947508,City,Heavy,1.825922739,72.19646381,15.39677834,996.517257,133.8361341,1.481961194,0.1442185125,0.01243585915,0.0295449544,Low
Motorcycle,Hybrid,5.588408809,25,153055,46.83562589,4.180145704,Rural,Moderate,39.8163754,45.93411106,3.305155606,1013.595434,391.1688902,0.8061856807,0.08180864884,0.03108564723,0.05847070578,High
Car,Hybrid,4.006581636,9,143946,84.83267675,3.086369342,City,Moderate,19.29220258,33.25824465,0.8606033306,999.9630728,334.1118812,1.066961972,0.1873426778,0.03568783821,0.01558249942,High
Car,Diesel,4.941993913,16,90341,116.6388118,0.8828948624,Rural,Free flow,-2.52077483,9.312749312,9.371797425,1019.706928,224.5296263,0.4845532676,0.09276102158,0.01770343514,0.07397473832,Medium
Motorcycle,Hybrid,3.303916228,20,60896,20.1621286,4.031524903,Rural,Heavy,23.37819988,82.09829111,6.855694702,1030.1412,94.14907061,0.2545436261,0.1385072732,0.01104359178,0.01906265467,Low
Truck,Petrol,1.410002583,13,32822,49.25302684,3.290647357,Highway,Free flow,39.58045086,16.93236929,15.5346616,1037.224642,395.333945,0.9881241266,0.1713593363,0.05524851113,0.03785056617,High
Bus,Hybrid,1.450966119,1,151822,11.41125598,1.670596348,City,Free flow,20.25216403,51.50158293,10.77653518,1005.987226,84.66633241,1.987108528,0.1740736913,0.02629870031,0.06806737916,Low
Truck,Petrol,4.364939494,15,117828,29.08517516,1.88098136,Highway,Moderate,12.86895473,63.72792394,18.6236062,977.6630471,173.1841702,1.753853112,0.1152163281,0.03093092887,0.01968294692,Medium
Motorcycle,Electric,3.037590653,12,159018,45.2111212,0.7794408159,Highway,Heavy,4.663506081,74.40781053,1.224127819,1000.966187,164.1403538,0.1315692669,0.1626766323,0.09828099121,0.09806863566,Medium
Truck,Electric,1.842728579,26,132624,64.87718975,4.176277971,Highway,Heavy,-5.393829259,8.334355812,7.273527306,988.7688607,310.3362254,1.942698814,0.05708656944,0.02335661072,0.02721048349,High
Car,Electric,3.356291643,8,136343,27.66802587,2.545033258,City,Heavy,1.412314949,1.068613898,8.104812029,972.592559,281.1798776,0.9909828752,0.1244480897,0.01449126477,0.01324987513,Medium
Motorcycle,Diesel,1.133886473,6,160066,27.30751934,2.785095383,City,Moderate,17.68103898,70.60084958,2.517788681,1002.906733,175.8842528,0.4399393497,0.01631116627,0.08426222537,0.07016995272,Medium
Motorcycle,Diesel,3.82625129,15,289330,93.3395975,4.417459576,City,Heavy,27.68928493,45.43912748,11.66031763,952.2654863,243.6688233,1.838277226,0.07343011441,0.03435911527,0.04433852292,Medium
Bus,Electric,2.198765703,9,30267,115.5169996,0.07915308227,City,Heavy,33.89654451,18.11353599,0.8040488946,1010.55649,246.3649791,1.857224021,0.07570287028,0.0554189088,0.09706124362,Medium
Motorcycle,Diesel,4.947307323,23,245506,38.83355613,0.3346153126,City,Free flow,29.68561252,98.20274121,14.25450257,1032.160379,308.1017773,1.709147157,0.1760075979,0.08501782391,0.01785675653,High
Car,Petrol,2.413882186,21,293892,82.55904224,0.8078949093,City,Moderate,-3.726739931,79.13541553,0.7488632153,1049.943572,454.207428,1.280438794,0.09998521252,0.05560793139,0.04195350424,High
Truck,Hybrid,3.167144775,8,90139,30.96965536,0.1501890654,Rural,Heavy,28.67299425,57.85130612,17.46944112,1042.167907,113.869627,0.5495147057,0.1507219731,0.09036470997,0.06340082974,Low
Truck,Diesel,0.8604268075,21,64875,111.3542706,3.290780783,City,Heavy,19.08022731,70.21070929,1.300539432,958.9815916,300.9635143,0.5578283732,0.09951507112,0.06973882603,0.05898652592,High
Truck,Diesel,1.176723817,22,193766,80.74828322,3.169397341,Rural,Moderate,13.45537788,15.50234564,9.126988297,966.242938,58.2706388,1.934597951,0.06964766697,0.06547548697,0.05392784661,Low
Bus,Petrol,2.840966493,6,28615,96.32122256,1.054009515,Rural,Moderate,18.63820592,96.22251951,3.107707976,963.8644623,364.1992837,0.6297358582,0.1885016338,0.07809273673,0.0445485404,High
Motorcycle,Petrol,3.295681941,15,207716,5.922485184,0.7470322244,Rural,Heavy,-9.596233561,99.6367079,2.662444903,1005.835155,338.1772659,0.9027355438,0.1286776241,0.0296981829,0.08512378441,High
Motorcycle,Diesel,3.92010685,8,34062,71.82071619,0.7284235069,Rural,Free flow,-6.613487851,64.84455097,14.42431378,954.5935966,362.3070552,1.530372209,0.1317981526,0.02546560923,0.02242702776,High
Car,Electric,2.316645409,26,179503,63.31347976,4.766207067,City,Heavy,16.29246395,66.83126014,15.48502084,1043.699273,263.7242493,1.66464348,0.1033259614,0.08563161339,0.0551294865,Medium
Motorcycle,Hybrid,4.413905808,23,73086,35.15962883,3.467522643,Rural,Moderate,-1.319037526,70.44585257,14.78398174,956.183667,134.0862846,0.8816386661,0.04528905296,0.09101108202,0.06152023501,Low
Motorcycle,Electric,5.272636465,28,290349,31.49159821,2.927144142,City,Heavy,17.27704761,66.57862234,8.079837025,989.1250555,251.6364765,0.8516972926,0.1686346277,0.02444861996,0.08962786905,Medium
Bus,Hybrid,4.855225142,16,280603,69.60297628,1.612434359,Highway,Moderate,7.710678594,43.85408284,19.81572074,1039.396982,60.61911296,0.7782764163,0.1503067214,0.0578029305,0.03542193544,Low
Car,Petrol,1.006017892,19,243206,84.7782762,2.16521599,City,Moderate,35.37060103,54.06762372,6.799378352,1044.837832,221.6460796,0.8379117179,0.0825306096,0.02525071567,0.03464017028,Medium
Truck,Hybrid,3.298636126,6,242407,3.980730844,0.447029406,City,Heavy,37.48417137,28.27261975,4.905591223,996.5290786,427.3588066,1.54078154,0.1880153366,0.0127331045,0.08288906831,High
Car,Hybrid,1.345636928,10,241245,68.08818983,4.99075944,Rural,Moderate,38.98920565,44.68479164,19.93010843,998.8431547,202.3639125,0.2176904217,0.0753421429,0.05501905072,0.03491782691,Medium
Truck,Diesel,2.058634082,7,289873,20.45514347,3.775427318,Rural,Free flow,34.94689979,43.6103306,19.54553611,1013.617709,316.2893911,1.620301382,0.01740331845,0.06412465767,0.01484916288,High
Car,Diesel,5.930645485,6,250967,16.84352777,3.107265784,City,Moderate,39.29454256,28.81404223,11.83671949,990.7638802,167.5017876,0.5081625907,0.05957304206,0.0522194035,0.05700906201,Medium
Car,Electric,1.540976823,27,83698,74.77433857,2.938835976,Rural,Heavy,25.30735629,78.67048195,4.180783566,982.4661304,110.3979505,0.4067934363,0.08004145091,0.08033626664,0.07831349631,Low
Bus,Electric,3.394218398,18,45635,37.30441407,2.52157186,City,Moderate,38.027114,40.96720044,4.769976978,1023.942701,284.4151355,0.3294665361,0.1658356967,0.03078822952,0.02381297073,Medium
Bus,Hybrid,4.014409818,19,175926,52.90562798,1.287137138,Rural,Heavy,22.08962327,55.1715279,10.4177089,1009.53583,66.09387678,0.54758517,0.1596497449,0.09283808986,0.07858256031,Low
Bus,Petrol,4.452817847,11,207298,43.19985713,1.131952017,Rural,Heavy,30.46071034,15.60905232,15.52206409,998.1671095,457.0160563,1.684350896,0.09216424575,0.06068497125,0.04190650519,High
Motorcycle,Diesel,3.710173154,6,29104,77.80035842,2.747662286,Rural,Moderate,-3.404500364,47.49669002,1.549082888,960.0787335,399.7318846,1.122147605,0.1431684004,0.05791824735,0.09536511023,High
Bus,Electric,0.8508084066,7,276914,56.41437193,0.3510040728,City,Moderate,24.12997938,76.14553312,13.75340801,956.886162,499.0635802,0.6110344983,0.05338609835,0.05072868667,0.01783186613,High
Truck,Petrol,2.497598803,6,259258,115.6150394,0.3723539943,Rural,Free flow,36.55516547,44.45256391,2.062216986,1001.081523,496.933143,0.4532975954,0.1792190281,0.02935866167,0.03837663425,High
Truck,Electric,3.492100546,5,243705,42.28593109,2.804068016,Highway,Free flow,17.00241208,55.77413838,16.88221489,1011.943172,378.0437202,1.562121628,0.02166100293,0.03548745065,0.02891265422,High
Bus,Petrol,1.256905796,24,149029,88.83412083,4.599060241,Highway,Heavy,-0.6590143235,70.17065841,10.64236444,1015.751172,399.5109229,1.060444358,0.08576461618,0.05974342233,0.09071973157,High
Bus,Electric,2.623260042,8,55178,30.87510811,4.571359256,City,Heavy,16.34442804,38.89755746,19.79388181,1039.489011,287.6411876,0.3285324868,0.163771185,0.07677127062,0.03513099997,Medium
Bus,Electric,0.9726561657,26,20828,61.05037112,0.0541415033,City,Heavy,25.3470497,35.32825526,15.05964464,1031.622486,148.3445584,0.8128875091,0.1070422346,0.02267105349,0.03390695865,Low
Motorcycle,Petrol,1.208608185,12,279315,66.30837023,0.5369710782,City,Free flow,28.48942495,8.574195807,9.944573148,964.0762239,413.7835988,0.9454349402,0.1646072853,0.05703542322,0.07342239614,High
